file_id,species,processed_path,split,centroid_mean,centroid_std,bandwidth_mean,bandwidth_std,rolloff_mean,rolloff_std,rms_mean,rms_std,zcr_mean,zcr_std,mfcc1_mean,mfcc1_std,mfcc2_mean,mfcc2_std,mfcc3_mean,mfcc3_std,mfcc4_mean,mfcc4_std,mfcc5_mean,mfcc5_std,mfcc6_mean,mfcc6_std,mfcc7_mean,mfcc7_std,mfcc8_mean,mfcc8_std,mfcc9_mean,mfcc9_std,mfcc10_mean,mfcc10_std,mfcc11_mean,mfcc11_std,mfcc12_mean,mfcc12_std,mfcc13_mean,mfcc13_std,provenance
mixkit-forest-birds-singing-1212,not_frogs,data\processed\not_frogs\mixkit-forest-birds-singing-1212.wav,train,744.3499793800418,1526.3302629584687,256.13296103402035,552.7821447828238,895.2017020736658,1880.8251252453276,0.034473616629838943,0.08523887395858765,0.057570738471577725,0.12011016674884016,-524.98681640625,75.48535919189453,-27.253480911254883,56.64716720581055,-12.437769889831543,26.25775146484375,19.893348693847656,41.33866500854492,-1.5379658937454224,9.484575271606445,-7.38552188873291,17.239910125732422,1.0066487789154053,7.879605293273926,3.0896718502044678,9.38581371307373,-0.9679812788963318,7.759032726287842,0.5073394179344177,8.003372192382812,-1.3980156183242798,6.641555309295654,-0.18477274477481842,5.515671730041504,1.166813850402832,6.945931911468506,"{""run_id"": ""378baa09-a8b9-49d4-b068-e75b54aec874"", ""timestamp"": ""2025-11-01T07:15:58"", ""git_commit"": ""06c1ad28dbba72a7e91f5637071a305444dc15b5"", ""script"": ""tools/extract_features_and_baseline.py""}"
59-Eastern-Spadefoot-call,eastern_spadefoot_toad,data\processed\eastern_spadefoot_toad\59-Eastern-Spadefoot-call.wav,train,2192.93059786912,259.2218012025337,1926.5812998658653,213.94625781629617,3542.786465886021,1195.5905665874252,0.18709570169448853,0.10113173723220825,0.13088769757830626,0.01097140898696493,-159.83338928222656,40.93193817138672,54.93425369262695,19.704113006591797,-80.09590148925781,11.998544692993164,-110.26201629638672,12.77911376953125,-40.31330108642578,10.654417037963867,44.98752975463867,13.597600936889648,-42.340511322021484,12.419182777404785,-64.17753601074219,10.318367958068848,1.8221200704574585,12.068365097045898,-15.80830192565918,7.818643569946289,-33.833797454833984,10.845571517944336,22.18910789489746,7.238598823547363,-5.156408786773682,8.180809020996094,"{""run_id"": ""378baa09-a8b9-49d4-b068-e75b54aec874"", ""timestamp"": ""2025-11-01T07:15:58"", ""git_commit"": ""06c1ad28dbba72a7e91f5637071a305444dc15b5"", ""script"": ""tools/extract_features_and_baseline.py""}"
dlg_ggpd_n200-g2-m1-2013-c3-track-88,green_tree_frog,data\processed\green_tree_frog\dlg_ggpd_n200-g2-m1-2013-c3-track-88.wav,train,4275.2387140528,220.003404018743,1661.5376090757109,159.06073036991512,6016.781637452871,363.2634987997919,0.10448171943426132,0.03932545706629753,0.3464202526827146,0.016282165639033234,-234.44993591308594,18.2849178314209,-103.76171875,9.820918083190918,-74.7474365234375,12.333226203918457,34.98002243041992,10.38868236541748,-59.32387161254883,6.815929412841797,-29.617801666259766,4.255435466766357,-7.177052021026611,6.794222831726074,-12.722426414489746,5.469653606414795,-31.434146881103516,7.36497688293457,10.995119094848633,4.887733459472656,-6.432918548583984,5.928885459899902,-27.19964027404785,6.910852432250977,12.583250045776367,4.288142204284668,"{""run_id"": ""378baa09-a8b9-49d4-b068-e75b54aec874"", ""timestamp"": ""2025-11-01T07:15:58"", ""git_commit"": ""06c1ad28dbba72a7e91f5637071a305444dc15b5"", ""script"": ""tools/extract_features_and_baseline.py""}"
ML207993,eastern_spadefoot_toad,data\processed\eastern_spadefoot_toad\ML207993.wav,train,4185.545052898504,271.015243190549,2107.2103154928523,162.59642977012328,6706.868338529583,570.3220324670924,0.1427973061800003,0.05697784572839737,0.28116163355568446,0.02967913289018915,-196.5887908935547,55.3707160949707,-86.90128326416016,30.838661193847656,-66.28042602539062,18.009531021118164,23.472354888916016,25.366334915161133,-18.98836326599121,20.799427032470703,4.165112018585205,13.844846725463867,25.92300796508789,13.803216934204102,15.09355354309082,15.179878234863281,-31.620607376098633,9.615951538085938,4.36440372467041,10.952141761779785,14.39623737335205,9.047871589660645,-3.010017156600952,15.836055755615234,-13.455090522766113,9.927153587341309,"{""run_id"": ""378baa09-a8b9-49d4-b068-e75b54aec874"", ""timestamp"": ""2025-11-01T07:15:58"", ""git_commit"": ""06c1ad28dbba72a7e91f5637071a305444dc15b5"", ""script"": ""tools/extract_features_and_baseline.py""}"
ML207045,fowlers_toad,data\processed\fowlers_toad\ML207045.wav,train,3669.9942625171566,428.01581707011024,2707.0611198331258,330.3470906600245,7240.751885150812,1441.379096540255,0.04177058860659599,0.08430775254964828,0.2161477215052204,0.025763415366637853,-308.0392150878906,42.2926025390625,-1.1995608806610107,15.210967063903809,-43.070068359375,21.402544021606445,1.1739057302474976,8.941143989562988,43.08326721191406,9.322525024414062,7.393145561218262,5.766659736633301,-34.07551574707031,7.950933933258057,0.49389711022377014,7.658933162689209,24.906789779663086,8.842914581298828,3.822582483291626,6.670969486236572,-19.71893310546875,6.880553722381592,2.9492223262786865,6.189283847808838,13.841451644897461,7.244527816772461,"{""run_id"": ""378baa09-a8b9-49d4-b068-e75b54aec874"", ""timestamp"": ""2025-11-01T07:15:58"", ""git_commit"": ""06c1ad28dbba72a7e91f5637071a305444dc15b5"", ""script"": ""tools/extract_features_and_baseline.py""}"
ML183831,green_tree_frog,data\processed\green_tree_frog\ML183831.wav,train,3647.4161474554458,1513.8548619118285,2187.0969948267048,749.8577721190952,6158.071425010876,2368.101591638087,0.02935425005853176,0.05481506139039993,0.25514791183294666,0.1312274839705357,-377.3626403808594,127.07437133789062,-21.78278160095215,59.95027160644531,-47.80288314819336,44.79434585571289,9.56056022644043,20.37603759765625,-12.833039283752441,15.199620246887207,-15.165414810180664,16.57339859008789,3.4527089595794678,15.680167198181152,19.271425247192383,25.445037841796875,-4.426933765411377,14.711042404174805,0.5845122933387756,9.336544036865234,-9.809891700744629,8.326598167419434,-7.603277683258057,9.973760604858398,-8.24470329284668,11.243541717529297,"{""run_id"": ""378baa09-a8b9-49d4-b068-e75b54aec874"", ""timestamp"": ""2025-11-01T07:15:58"", ""git_commit"": ""06c1ad28dbba72a7e91f5637071a305444dc15b5"", ""script"": ""tools/extract_features_and_baseline.py""}"
ML506566011,copes_gray_treefrog,data\processed\copes_gray_treefrog\ML506566011.wav,train,3455.5309158222203,549.8462999808062,1511.4377052055634,480.9160215295103,4693.139138631091,1167.855249775055,0.07001267373561859,0.08419553935527802,0.29378897186774944,0.03443941257613804,-314.841064453125,71.41181182861328,-22.175186157226562,13.302000999450684,-98.6787109375,61.60065460205078,45.61113357543945,21.6258602142334,-10.674470901489258,17.748525619506836,2.254162549972534,13.384598731994629,21.75936508178711,11.02190113067627,5.427708148956299,8.381780624389648,-24.54049301147461,8.517847061157227,6.689910888671875,19.388355255126953,-0.6026638150215149,5.0411458015441895,4.685030460357666,17.9659423828125,5.795464038848877,6.592423915863037,"{""run_id"": ""378baa09-a8b9-49d4-b068-e75b54aec874"", ""timestamp"": ""2025-11-01T07:15:58"", ""git_commit"": ""06c1ad28dbba72a7e91f5637071a305444dc15b5"", ""script"": ""tools/extract_features_and_baseline.py""}"
ML207883,northern_cricket_frog,data\processed\northern_cricket_frog\ML207883.wav,train,3884.5638942244855,735.0836204079499,1971.8557979579293,203.4496033010522,6008.288262670389,860.3764625690623,0.08382321894168854,0.07386931031942368,0.2659535419083527,0.03597380161914381,-284.51641845703125,114.95474243164062,-87.14987182617188,33.82401657104492,-108.6615982055664,33.702911376953125,-2.8325798511505127,21.0549373626709,-28.12238883972168,11.927080154418945,39.37982940673828,15.174253463745117,15.71667766571045,15.276183128356934,-15.924649238586426,9.204785346984863,-20.989700317382812,16.913251876831055,20.305086135864258,11.4418306350708,9.427903175354004,9.173615455627441,-13.738987922668457,10.682019233703613,-4.136056423187256,8.621403694152832,"{""run_id"": ""378baa09-a8b9-49d4-b068-e75b54aec874"", ""timestamp"": ""2025-11-01T07:15:58"", ""git_commit"": ""06c1ad28dbba72a7e91f5637071a305444dc15b5"", ""script"": ""tools/extract_features_and_baseline.py""}"
dlg_ggpd_n200-g2-m1-2013-c3-track-80,spring_peeper,data\processed\spring_peeper\dlg_ggpd_n200-g2-m1-2013-c3-track-80.wav,train,3145.6431855506057,228.817261396833,1484.770066985281,137.13756873866586,4185.585053835557,313.8682970002255,0.14625127613544464,0.0524078868329525,0.25784535419083526,0.030706679190694336,-142.58204650878906,24.892723083496094,-11.126370429992676,11.666315078735352,-114.84394836425781,12.65941333770752,36.858497619628906,7.600414276123047,-15.264811515808105,11.182940483093262,-19.149864196777344,11.136438369750977,-17.086963653564453,7.388005256652832,-25.94317626953125,5.909738063812256,-12.563759803771973,10.200782775878906,-3.6734938621520996,7.948355197906494,-29.4865665435791,8.462987899780273,-16.911453247070312,7.653677940368652,1.6732999086380005,7.33644437789917,"{""run_id"": ""378baa09-a8b9-49d4-b068-e75b54aec874"", ""timestamp"": ""2025-11-01T07:15:58"", ""git_commit"": ""06c1ad28dbba72a7e91f5637071a305444dc15b5"", ""script"": ""tools/extract_features_and_baseline.py""}"
ML56763,american_bullfrog,data\processed\american_bullfrog\ML56763.wav,train,5629.302605820447,1224.8502338173153,2865.686340236194,180.5621387830032,8959.261369815835,978.3651210761257,0.0377994105219841,0.034503523260354996,0.5106685487964037,0.1672793223869651,-190.23524475097656,61.987613677978516,-19.698421478271484,36.257137298583984,2.768091917037964,27.381223678588867,-6.506854057312012,23.29941177368164,2.0577967166900635,5.67888879776001,11.788993835449219,5.27839994430542,7.31341552734375,6.194827556610107,10.189692497253418,6.111894607543945,5.217327117919922,5.01703405380249,7.964519023895264,5.448190689086914,1.971732258796692,7.4825944900512695,3.7279906272888184,9.461995124816895,-0.607297956943512,7.510083198547363,"{""run_id"": ""378baa09-a8b9-49d4-b068-e75b54aec874"", ""timestamp"": ""2025-11-01T07:15:58"", ""git_commit"": ""06c1ad28dbba72a7e91f5637071a305444dc15b5"", ""script"": ""tools/extract_features_and_baseline.py""}"
ML635712911,american_toad,data\processed\american_toad\ML635712911.wav,train,2644.4631245466276,511.1907207640889,1713.0060478507253,261.3127433764766,4160.779403367895,1000.8076170841782,0.2471822202205658,0.09482739865779877,0.21713221432714616,0.05450783553148982,-204.17967224121094,37.17462921142578,11.443612098693848,15.253931999206543,-89.23033142089844,25.45014762878418,22.887035369873047,5.781088352203369,-7.097607612609863,14.431320190429688,35.41118621826172,10.335803031921387,3.134730815887451,10.15353012084961,-19.216154098510742,9.354239463806152,-27.093387603759766,11.64602279663086,42.44805908203125,11.316912651062012,13.642120361328125,7.739026069641113,-1.1374465227127075,5.714413642883301,-32.349754333496094,14.124292373657227,"{""run_id"": ""378baa09-a8b9-49d4-b068-e75b54aec874"", ""timestamp"": ""2025-11-01T07:15:58"", ""git_commit"": ""06c1ad28dbba72a7e91f5637071a305444dc15b5"", ""script"": ""tools/extract_features_and_baseline.py""}"
ML207927,copes_gray_treefrog,data\processed\copes_gray_treefrog\ML207927.wav,train,4383.87074668155,661.4670284554004,2524.38259739258,272.37815104636576,7536.62109375,1017.2403154122576,0.026542959734797478,0.06525347381830215,0.3346573194605568,0.07284968511783914,-447.1612243652344,106.65245819091797,-48.093387603759766,26.202119827270508,-57.303863525390625,32.07685470581055,-7.435830116271973,20.23754119873047,-22.61114501953125,20.534278869628906,2.7235705852508545,14.633359909057617,25.875028610229492,11.85624885559082,-4.349148273468018,19.726924896240234,-18.089170455932617,13.977765083312988,9.865530014038086,15.398964881896973,9.704963684082031,10.189895629882812,-7.767779350280762,12.327058792114258,-19.39915657043457,7.173431396484375,"{""run_id"": ""378baa09-a8b9-49d4-b068-e75b54aec874"", ""timestamp"": ""2025-11-01T07:15:58"", ""git_commit"": ""06c1ad28dbba72a7e91f5637071a305444dc15b5"", ""script"": ""tools/extract_features_and_baseline.py""}"
ML207892,northern_cricket_frog,data\processed\northern_cricket_frog\ML207892.wav,train,4529.2796954852265,227.96920456195016,1887.7935698201773,344.54559891995257,6321.793714200261,708.762185004231,0.0540771558880806,0.06333918869495392,0.3646203415023202,0.029746067850478956,-377.68829345703125,111.77978515625,-106.33921813964844,28.568161010742188,-68.85496520996094,16.69341468811035,35.9733772277832,24.456388473510742,-25.486541748046875,15.135542869567871,30.777225494384766,21.204708099365234,20.819854736328125,8.68080997467041,-20.49302101135254,7.1720476150512695,-14.708436012268066,11.43227767944336,7.312707901000977,6.681032657623291,9.974727630615234,9.407580375671387,-3.5789096355438232,7.248959064483643,-5.820457458496094,6.3649420738220215,"{""run_id"": ""378baa09-a8b9-49d4-b068-e75b54aec874"", ""timestamp"": ""2025-11-01T07:15:58"", ""git_commit"": ""06c1ad28dbba72a7e91f5637071a305444dc15b5"", ""script"": ""tools/extract_features_and_baseline.py""}"
ML198480,northern_cricket_frog,data\processed\northern_cricket_frog\ML198480.wav,train,5152.161245563713,190.5684590852402,1613.6112632034421,81.807615211863,6536.151505401682,387.1986207410497,0.045778363943099976,0.04196915775537491,0.4477471088312065,0.02335990832597974,-404.24505615234375,49.54281234741211,-150.66708374023438,30.478294372558594,-4.284170150756836,8.238215446472168,58.34782791137695,8.968300819396973,-53.104644775390625,4.454336643218994,23.630687713623047,4.8081512451171875,8.182147026062012,4.963363170623779,-13.472033500671387,4.742977619171143,2.9674153327941895,5.503820419311523,11.015301704406738,7.140120983123779,-9.527139663696289,6.638284683227539,0.6925148367881775,5.390891075134277,6.608007431030273,4.4735426902771,"{""run_id"": ""378baa09-a8b9-49d4-b068-e75b54aec874"", ""timestamp"": ""2025-11-01T07:15:58"", ""git_commit"": ""06c1ad28dbba72a7e91f5637071a305444dc15b5"", ""script"": ""tools/extract_features_and_baseline.py""}"
ML222905,copes_gray_treefrog,data\processed\copes_gray_treefrog\ML222905.wav,train,5496.091867262048,1106.1960573547958,2620.9612130596656,274.0733357702866,8559.12349550464,1223.4239686092333,0.037420764565467834,0.066438689827919,0.4588722175899072,0.17506961812756883,-397.9278564453125,134.4401397705078,-64.6871109008789,15.236875534057617,-28.91862678527832,42.328739166259766,4.001094341278076,12.55484390258789,9.228433609008789,8.301262855529785,10.236761093139648,10.843587875366211,3.260586977005005,9.219926834106445,12.552229881286621,11.962958335876465,-11.374160766601562,12.473469734191895,-12.952510833740234,16.165525436401367,1.1278733015060425,7.974499702453613,18.27374267578125,14.48710823059082,-5.331174850463867,6.677057266235352,"{""run_id"": ""378baa09-a8b9-49d4-b068-e75b54aec874"", ""timestamp"": ""2025-11-01T07:15:58"", ""git_commit"": ""06c1ad28dbba72a7e91f5637071a305444dc15b5"", ""script"": ""tools/extract_features_and_baseline.py""}"
XC896068_-_American_Toad_-_Anaxyrus_americanus,american_toad,data\processed\american_toad\XC896068_-_American_Toad_-_Anaxyrus_americanus.wav,train,2898.329796991404,285.44187596979765,2123.433641577372,222.50326410553987,4788.714585448086,631.8996624984896,0.0980033352971077,0.03936011344194412,0.18118293213457076,0.03453467063242407,-152.0820770263672,22.079904556274414,25.235824584960938,14.911623001098633,-77.35140228271484,14.633334159851074,-2.7125871181488037,15.206351280212402,4.122844696044922,11.893625259399414,17.26068115234375,9.374190330505371,3.253749132156372,7.516181945800781,-16.3083438873291,8.656413078308105,-7.111045837402344,7.916706562042236,13.968428611755371,7.539735317230225,19.725923538208008,7.6771321296691895,-2.694706439971924,6.868188858032227,-21.621837615966797,5.970620632171631,"{""run_id"": ""378baa09-a8b9-49d4-b068-e75b54aec874"", ""timestamp"": ""2025-11-01T07:15:58"", ""git_commit"": ""06c1ad28dbba72a7e91f5637071a305444dc15b5"", ""script"": ""tools/extract_features_and_baseline.py""}"
ML197585,northern_cricket_frog,data\processed\northern_cricket_frog\ML197585.wav,train,4552.834466008703,321.78278668109584,1979.7331442270734,223.24952688314255,6970.737508610064,365.9050726151347,0.0972985327243805,0.028733551502227783,0.4283891930104408,0.05681624991338328,-170.6515350341797,24.35858917236328,-60.093807220458984,16.169567108154297,-61.10383605957031,16.28458595275879,24.836816787719727,15.855491638183594,-43.854698181152344,14.05018424987793,7.933938026428223,10.214136123657227,2.0646841526031494,9.188737869262695,14.203385353088379,12.128997802734375,-37.115455627441406,9.160310745239258,17.519041061401367,8.646367073059082,-3.29634690284729,6.410165786743164,-8.503382682800293,8.3001127243042,-3.3851468563079834,6.109465599060059,"{""run_id"": ""378baa09-a8b9-49d4-b068-e75b54aec874"", ""timestamp"": ""2025-11-01T07:15:58"", ""git_commit"": ""06c1ad28dbba72a7e91f5637071a305444dc15b5"", ""script"": ""tools/extract_features_and_baseline.py""}"
ML207884,northern_cricket_frog,data\processed\northern_cricket_frog\ML207884.wav,train,3893.011588939472,271.13302783654973,2308.232799284546,237.72570638651814,6233.762382631236,544.5013544214813,0.008508415892720222,0.01031599473208189,0.2711830227668213,0.03871203496682345,-405.953857421875,22.03862762451172,-78.5630111694336,13.469945907592773,-107.30299377441406,10.882800102233887,-18.369945526123047,17.22018814086914,-18.081279754638672,9.443314552307129,43.040504455566406,7.5793137550354,26.838130950927734,6.908700466156006,-19.40524673461914,6.441012382507324,-13.829339027404785,7.383796691894531,12.142391204833984,8.07059383392334,15.807103157043457,5.080991744995117,-2.861799955368042,8.866259574890137,-8.41835880279541,4.55037784576416,"{""run_id"": ""378baa09-a8b9-49d4-b068-e75b54aec874"", ""timestamp"": ""2025-11-01T07:15:58"", ""git_commit"": ""06c1ad28dbba72a7e91f5637071a305444dc15b5"", ""script"": ""tools/extract_features_and_baseline.py""}"
